order_id,timestamp,restaurant_id,customer_id,order_type,items,total_amount,payment_method,order_status
ORD-20260223-172866,2026-02-23T16:08:31.827975,REST-DEL-002,CUST-10880,dine_in,"[{""item_id"": ""ITEM-503"", ""name"": ""Kulfi"", ""category"": ""Dessert"", ""quantity"": 1, ""unit_price"": 205.56, ""subtotal"": 205.56}, {""item_id"": ""ITEM-502"", ""name"": ""Rasmalai (2 pcs)"", ""category"": ""Dessert"", ""quantity"": 1, ""unit_price"": 188.4, ""subtotal"": 188.4}, {""item_id"": ""ITEM-403"", ""name"": ""Butter Naan"", ""category"": ""Bread"", ""quantity"": 2, ""unit_price"": 92.16, ""subtotal"": 184.32}, {""item_id"": ""ITEM-406"", ""name"": ""Vegetable Biryani"", ""category"": ""Rice"", ""quantity"": 2, ""unit_price"": 358.31, ""subtotal"": 716.62}]",1294.9,cash,completed
ORD-20260223-853898,2026-02-23T16:13:33.827975,REST-BLR-001,CUST-10122,takeaway,"[{""item_id"": ""ITEM-205"", ""name"": ""Chole Bhature"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 413.12, ""subtotal"": 1239.36}, {""item_id"": ""ITEM-302"", ""name"": ""Chicken Tikka Masala"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 507.04, ""subtotal"": 1521.12}, {""item_id"": ""ITEM-405"", ""name"": ""Jeera Rice"", ""category"": ""Rice"", ""quantity"": 3, ""unit_price"": 188.31, ""subtotal"": 564.93}]",3325.41,wallet,completed
ORD-20260223-559132,2026-02-23T16:30:46.827975,REST-BLR-001,CUST-10530,takeaway,"[{""item_id"": ""ITEM-302"", ""name"": ""Chicken Tikka Masala"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 507.04, ""subtotal"": 1014.08}, {""item_id"": ""ITEM-601"", ""name"": ""Masala Chai"", ""category"": ""Beverage"", ""quantity"": 2, ""unit_price"": 117.08, ""subtotal"": 234.16}, {""item_id"": ""ITEM-502"", ""name"": ""Rasmalai (2 pcs)"", ""category"": ""Dessert"", ""quantity"": 1, ""unit_price"": 185.76, ""subtotal"": 185.76}, {""item_id"": ""ITEM-204"", ""name"": ""Malai Kofta"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 420.32, ""subtotal"": 420.32}, {""item_id"": ""ITEM-304"", ""name"": ""Fish Curry"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 575.11, ""subtotal"": 575.11}]",2429.43,wallet,completed
ORD-20260223-629748,2026-02-23T16:41:03.827975,REST-DEL-001,CUST-10684,takeaway,"[{""item_id"": ""ITEM-401"", ""name"": ""Naan"", ""category"": ""Bread"", ""quantity"": 1, ""unit_price"": 79.06, ""subtotal"": 79.06}, {""item_id"": ""ITEM-601"", ""name"": ""Masala Chai"", ""category"": ""Beverage"", ""quantity"": 2, ""unit_price"": 124.94, ""subtotal"": 249.88}, {""item_id"": ""ITEM-204"", ""name"": ""Malai Kofta"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 432.51, ""subtotal"": 432.51}, {""item_id"": ""ITEM-602"", ""name"": ""Mango Lassi"", ""category"": ""Beverage"", ""quantity"": 3, ""unit_price"": 183.98, ""subtotal"": 551.94}]",1313.39,cash,completed
ORD-20260223-570761,2026-02-23T16:48:51.827975,REST-BLR-001,CUST-10474,takeaway,"[{""item_id"": ""ITEM-302"", ""name"": ""Chicken Tikka Masala"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 507.04, ""subtotal"": 507.04}, {""item_id"": ""ITEM-303"", ""name"": ""Lamb Rogan Josh"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 642.26, ""subtotal"": 642.26}, {""item_id"": ""ITEM-102"", ""name"": ""Paneer Tikka"", ""category"": ""Starter"", ""quantity"": 1, ""unit_price"": 246.19, ""subtotal"": 246.19}]",1395.49,card,completed
ORD-20260223-205082,2026-02-23T16:48:53.827975,REST-MUM-001,CUST-10052,takeaway,"[{""item_id"": ""ITEM-603"", ""name"": ""Sweet Lassi"", ""category"": ""Beverage"", ""quantity"": 3, ""unit_price"": 151.17, ""subtotal"": 453.51}, {""item_id"": ""ITEM-305"", ""name"": ""Chicken Biryani"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 495.73, ""subtotal"": 1487.19}]",1940.7,wallet,completed
ORD-20260223-308792,2026-02-23T17:06:48.827975,REST-MUM-002,CUST-10300,takeaway,"[{""item_id"": ""ITEM-601"", ""name"": ""Masala Chai"", ""category"": ""Beverage"", ""quantity"": 1, ""unit_price"": 121.06, ""subtotal"": 121.06}, {""item_id"": ""ITEM-203"", ""name"": ""Palak Paneer"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 418.28, ""subtotal"": 836.56}, {""item_id"": ""ITEM-303"", ""name"": ""Lamb Rogan Josh"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 643.04, ""subtotal"": 643.04}, {""item_id"": ""ITEM-304"", ""name"": ""Fish Curry"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 549.32, ""subtotal"": 1098.64}, {""item_id"": ""ITEM-201"", ""name"": ""Paneer Butter Masala"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 331.73, ""subtotal"": 663.46}]",3362.76,card,completed
ORD-20260223-884406,2026-02-23T17:25:03.827975,REST-DEL-002,CUST-10271,takeaway,"[{""item_id"": ""ITEM-504"", ""name"": ""Gajar Halwa"", ""category"": ""Dessert"", ""quantity"": 1, ""unit_price"": 169.83, ""subtotal"": 169.83}, {""item_id"": ""ITEM-302"", ""name"": ""Chicken Tikka Masala"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 509.19, ""subtotal"": 1527.57}, {""item_id"": ""ITEM-301"", ""name"": ""Butter Chicken"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 543.56, ""subtotal"": 1087.12}]",2784.52,card,completed
ORD-20260223-119773,2026-02-23T18:03:59.827975,REST-DEL-002,CUST-10755,takeaway,"[{""item_id"": ""ITEM-503"", ""name"": ""Kulfi"", ""category"": ""Dessert"", ""quantity"": 1, ""unit_price"": 205.56, ""subtotal"": 205.56}, {""item_id"": ""ITEM-602"", ""name"": ""Mango Lassi"", ""category"": ""Beverage"", ""quantity"": 2, ""unit_price"": 171.1, ""subtotal"": 342.2}, {""item_id"": ""ITEM-504"", ""name"": ""Gajar Halwa"", ""category"": ""Dessert"", ""quantity"": 1, ""unit_price"": 169.83, ""subtotal"": 169.83}, {""item_id"": ""ITEM-302"", ""name"": ""Chicken Tikka Masala"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 509.19, ""subtotal"": 509.19}, {""item_id"": ""ITEM-304"", ""name"": ""Fish Curry"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 561.26, ""subtotal"": 1683.78}]",2910.56,wallet,completed
ORD-20260223-398314,2026-02-23T18:12:49.827975,REST-DEL-002,CUST-10004,delivery,"[{""item_id"": ""ITEM-205"", ""name"": ""Chole Bhature"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 383.26, ""subtotal"": 383.26}, {""item_id"": ""ITEM-502"", ""name"": ""Rasmalai (2 pcs)"", ""category"": ""Dessert"", ""quantity"": 1, ""unit_price"": 188.4, ""subtotal"": 188.4}, {""item_id"": ""ITEM-201"", ""name"": ""Paneer Butter Masala"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 356.66, ""subtotal"": 1069.98}, {""item_id"": ""ITEM-503"", ""name"": ""Kulfi"", ""category"": ""Dessert"", ""quantity"": 1, ""unit_price"": 205.56, ""subtotal"": 205.56}, {""item_id"": ""ITEM-204"", ""name"": ""Malai Kofta"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 429.09, ""subtotal"": 858.18}]",2705.38,wallet,delivered
ORD-20260223-352358,2026-02-23T18:23:57.827975,REST-BLR-001,CUST-10642,dine_in,"[{""item_id"": ""ITEM-304"", ""name"": ""Fish Curry"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 575.11, ""subtotal"": 1150.22}]",1150.22,cash,completed
ORD-20260223-628306,2026-02-23T18:39:17.827975,REST-DEL-001,CUST-10236,takeaway,"[{""item_id"": ""ITEM-504"", ""name"": ""Gajar Halwa"", ""category"": ""Dessert"", ""quantity"": 1, ""unit_price"": 173.74, ""subtotal"": 173.74}, {""item_id"": ""ITEM-301"", ""name"": ""Butter Chicken"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 522.82, ""subtotal"": 522.82}, {""item_id"": ""ITEM-205"", ""name"": ""Chole Bhature"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 390.98, ""subtotal"": 390.98}, {""item_id"": ""ITEM-501"", ""name"": ""Gulab Jamun (2 pcs)"", ""category"": ""Dessert"", ""quantity"": 2, ""unit_price"": 95.72, ""subtotal"": 191.44}, {""item_id"": ""ITEM-502"", ""name"": ""Rasmalai (2 pcs)"", ""category"": ""Dessert"", ""quantity"": 3, ""unit_price"": 182.29, ""subtotal"": 546.87}]",1825.85,cash,completed
ORD-20260223-193139,2026-02-23T18:59:30.827975,REST-DEL-002,CUST-10252,takeaway,"[{""item_id"": ""ITEM-603"", ""name"": ""Sweet Lassi"", ""category"": ""Beverage"", ""quantity"": 3, ""unit_price"": 151.71, ""subtotal"": 455.13}, {""item_id"": ""ITEM-304"", ""name"": ""Fish Curry"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 561.26, ""subtotal"": 561.26}, {""item_id"": ""ITEM-201"", ""name"": ""Paneer Butter Masala"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 356.66, ""subtotal"": 356.66}, {""item_id"": ""ITEM-502"", ""name"": ""Rasmalai (2 pcs)"", ""category"": ""Dessert"", ""quantity"": 1, ""unit_price"": 188.4, ""subtotal"": 188.4}]",1561.45,cash,completed
ORD-20260223-841110,2026-02-23T19:11:22.827975,REST-DEL-001,CUST-10811,takeaway,"[{""item_id"": ""ITEM-401"", ""name"": ""Naan"", ""category"": ""Bread"", ""quantity"": 1, ""unit_price"": 79.06, ""subtotal"": 79.06}]",79.06,wallet,completed
ORD-20260223-378851,2026-02-23T19:11:24.827975,REST-DEL-001,CUST-10526,delivery,"[{""item_id"": ""ITEM-303"", ""name"": ""Lamb Rogan Josh"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 635.11, ""subtotal"": 635.11}, {""item_id"": ""ITEM-304"", ""name"": ""Fish Curry"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 552.77, ""subtotal"": 552.77}, {""item_id"": ""ITEM-105"", ""name"": ""Chicken Seekh Kebab"", ""category"": ""Starter"", ""quantity"": 2, ""unit_price"": 320.16, ""subtotal"": 640.32}]",1828.2,card,delivered
ORD-20260223-519568,2026-02-23T19:15:35.827975,REST-DEL-001,CUST-10280,delivery,"[{""item_id"": ""ITEM-603"", ""name"": ""Sweet Lassi"", ""category"": ""Beverage"", ""quantity"": 3, ""unit_price"": 148.45, ""subtotal"": 445.35}, {""item_id"": ""ITEM-105"", ""name"": ""Chicken Seekh Kebab"", ""category"": ""Starter"", ""quantity"": 1, ""unit_price"": 320.16, ""subtotal"": 320.16}, {""item_id"": ""ITEM-102"", ""name"": ""Paneer Tikka"", ""category"": ""Starter"", ""quantity"": 2, ""unit_price"": 229.62, ""subtotal"": 459.24}, {""item_id"": ""ITEM-401"", ""name"": ""Naan"", ""category"": ""Bread"", ""quantity"": 3, ""unit_price"": 79.06, ""subtotal"": 237.18}]",1461.93,cash,delivered
ORD-20260223-606222,2026-02-23T19:16:04.827975,REST-BLR-001,CUST-10794,dine_in,"[{""item_id"": ""ITEM-603"", ""name"": ""Sweet Lassi"", ""category"": ""Beverage"", ""quantity"": 1, ""unit_price"": 152.24, ""subtotal"": 152.24}, {""item_id"": ""ITEM-202"", ""name"": ""Dal Makhani"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 323.16, ""subtotal"": 969.48}, {""item_id"": ""ITEM-104"", ""name"": ""Aloo Tikki Chaat"", ""category"": ""Starter"", ""quantity"": 1, ""unit_price"": 222.32, ""subtotal"": 222.32}, {""item_id"": ""ITEM-105"", ""name"": ""Chicken Seekh Kebab"", ""category"": ""Starter"", ""quantity"": 3, ""unit_price"": 305.22, ""subtotal"": 915.66}, {""item_id"": ""ITEM-303"", ""name"": ""Lamb Rogan Josh"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 642.26, ""subtotal"": 1284.52}]",3544.22,cash,completed
ORD-20260223-742171,2026-02-23T19:17:34.827975,REST-DEL-001,CUST-10702,dine_in,"[{""item_id"": ""ITEM-504"", ""name"": ""Gajar Halwa"", ""category"": ""Dessert"", ""quantity"": 3, ""unit_price"": 173.74, ""subtotal"": 521.22}, {""item_id"": ""ITEM-502"", ""name"": ""Rasmalai (2 pcs)"", ""category"": ""Dessert"", ""quantity"": 2, ""unit_price"": 182.29, ""subtotal"": 364.58}, {""item_id"": ""ITEM-603"", ""name"": ""Sweet Lassi"", ""category"": ""Beverage"", ""quantity"": 1, ""unit_price"": 148.45, ""subtotal"": 148.45}, {""item_id"": ""ITEM-601"", ""name"": ""Masala Chai"", ""category"": ""Beverage"", ""quantity"": 3, ""unit_price"": 124.94, ""subtotal"": 374.82}, {""item_id"": ""ITEM-405"", ""name"": ""Jeera Rice"", ""category"": ""Rice"", ""quantity"": 2, ""unit_price"": 177.86, ""subtotal"": 355.72}]",1764.79,wallet,completed
ORD-20260223-892525,2026-02-23T19:25:17.827975,REST-BLR-001,CUST-10994,delivery,"[{""item_id"": ""ITEM-203"", ""name"": ""Palak Paneer"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 412.84, ""subtotal"": 825.68}, {""item_id"": ""ITEM-103"", ""name"": ""Chicken 65"", ""category"": ""Starter"", ""quantity"": 1, ""unit_price"": 369.9, ""subtotal"": 369.9}, {""item_id"": ""ITEM-401"", ""name"": ""Naan"", ""category"": ""Bread"", ""quantity"": 2, ""unit_price"": 76.28, ""subtotal"": 152.56}]",1348.14,cash,delivered
ORD-20260223-902622,2026-02-23T19:25:39.827975,REST-MUM-002,CUST-10554,takeaway,"[{""item_id"": ""ITEM-201"", ""name"": ""Paneer Butter Masala"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 331.73, ""subtotal"": 331.73}, {""item_id"": ""ITEM-301"", ""name"": ""Butter Chicken"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 520.05, ""subtotal"": 1560.15}, {""item_id"": ""ITEM-403"", ""name"": ""Butter Naan"", ""category"": ""Bread"", ""quantity"": 2, ""unit_price"": 86.79, ""subtotal"": 173.58}, {""item_id"": ""ITEM-203"", ""name"": ""Palak Paneer"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 418.28, ""subtotal"": 836.56}]",2902.02,wallet,completed
ORD-20260223-117542,2026-02-23T19:36:24.827975,REST-MUM-001,CUST-10140,dine_in,"[{""item_id"": ""ITEM-205"", ""name"": ""Chole Bhature"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 414.63, ""subtotal"": 1243.89}, {""item_id"": ""ITEM-406"", ""name"": ""Vegetable Biryani"", ""category"": ""Rice"", ""quantity"": 1, ""unit_price"": 363.66, ""subtotal"": 363.66}, {""item_id"": ""ITEM-203"", ""name"": ""Palak Paneer"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 412.2, ""subtotal"": 824.4}, {""item_id"": ""ITEM-304"", ""name"": ""Fish Curry"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 522.87, ""subtotal"": 1568.61}, {""item_id"": ""ITEM-602"", ""name"": ""Mango Lassi"", ""category"": ""Beverage"", ""quantity"": 1, ""unit_price"": 187.06, ""subtotal"": 187.06}]",4187.62,card,completed
ORD-20260223-754303,2026-02-23T19:45:11.827975,REST-DEL-001,CUST-10937,takeaway,"[{""item_id"": ""ITEM-104"", ""name"": ""Aloo Tikki Chaat"", ""category"": ""Starter"", ""quantity"": 1, ""unit_price"": 225.59, ""subtotal"": 225.59}, {""item_id"": ""ITEM-105"", ""name"": ""Chicken Seekh Kebab"", ""category"": ""Starter"", ""quantity"": 3, ""unit_price"": 320.16, ""subtotal"": 960.48}, {""item_id"": ""ITEM-204"", ""name"": ""Malai Kofta"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 432.51, ""subtotal"": 432.51}, {""item_id"": ""ITEM-504"", ""name"": ""Gajar Halwa"", ""category"": ""Dessert"", ""quantity"": 3, ""unit_price"": 173.74, ""subtotal"": 521.22}, {""item_id"": ""ITEM-604"", ""name"": ""Fresh Lime Soda"", ""category"": ""Beverage"", ""quantity"": 3, ""unit_price"": 123.34, ""subtotal"": 370.02}]",2509.82,card,completed
ORD-20260223-557252,2026-02-23T20:13:35.827975,REST-MUM-002,CUST-10225,delivery,"[{""item_id"": ""ITEM-504"", ""name"": ""Gajar Halwa"", ""category"": ""Dessert"", ""quantity"": 1, ""unit_price"": 162.88, ""subtotal"": 162.88}, {""item_id"": ""ITEM-403"", ""name"": ""Butter Naan"", ""category"": ""Bread"", ""quantity"": 3, ""unit_price"": 86.79, ""subtotal"": 260.37}]",423.25,cash,delivered
ORD-20260223-197860,2026-02-23T20:26:06.827975,REST-MUM-001,CUST-10215,dine_in,"[{""item_id"": ""ITEM-406"", ""name"": ""Vegetable Biryani"", ""category"": ""Rice"", ""quantity"": 3, ""unit_price"": 363.66, ""subtotal"": 1090.98}, {""item_id"": ""ITEM-304"", ""name"": ""Fish Curry"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 522.87, ""subtotal"": 1045.74}, {""item_id"": ""ITEM-305"", ""name"": ""Chicken Biryani"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 495.73, ""subtotal"": 991.46}, {""item_id"": ""ITEM-103"", ""name"": ""Chicken 65"", ""category"": ""Starter"", ""quantity"": 1, ""unit_price"": 378.61, ""subtotal"": 378.61}, {""item_id"": ""ITEM-203"", ""name"": ""Palak Paneer"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 412.2, ""subtotal"": 824.4}]",4331.19,wallet,completed
ORD-20260223-648758,2026-02-23T20:37:47.827975,REST-DEL-002,CUST-10288,delivery,"[{""item_id"": ""ITEM-101"", ""name"": ""Samosa (2 pcs)"", ""category"": ""Starter"", ""quantity"": 1, ""unit_price"": 121.12, ""subtotal"": 121.12}]",121.12,cash,delivered
ORD-20260223-567574,2026-02-23T21:01:55.827975,REST-BLR-001,CUST-10291,delivery,"[{""item_id"": ""ITEM-202"", ""name"": ""Dal Makhani"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 323.16, ""subtotal"": 323.16}, {""item_id"": ""ITEM-301"", ""name"": ""Butter Chicken"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 500.09, ""subtotal"": 1000.18}]",1323.34,card,delivered
ORD-20260223-226808,2026-02-23T21:04:10.827975,REST-DEL-001,CUST-10652,dine_in,"[{""item_id"": ""ITEM-203"", ""name"": ""Palak Paneer"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 413.17, ""subtotal"": 413.17}, {""item_id"": ""ITEM-602"", ""name"": ""Mango Lassi"", ""category"": ""Beverage"", ""quantity"": 2, ""unit_price"": 183.98, ""subtotal"": 367.96}]",781.13,cash,completed
ORD-20260223-848540,2026-02-23T21:32:36.827975,REST-DEL-001,CUST-10376,takeaway,"[{""item_id"": ""ITEM-101"", ""name"": ""Samosa (2 pcs)"", ""category"": ""Starter"", ""quantity"": 2, ""unit_price"": 124.47, ""subtotal"": 248.94}, {""item_id"": ""ITEM-604"", ""name"": ""Fresh Lime Soda"", ""category"": ""Beverage"", ""quantity"": 3, ""unit_price"": 123.34, ""subtotal"": 370.02}]",618.96,cash,completed
ORD-20260223-323296,2026-02-23T21:47:18.827975,REST-MUM-002,CUST-10095,delivery,"[{""item_id"": ""ITEM-203"", ""name"": ""Palak Paneer"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 418.28, ""subtotal"": 836.56}, {""item_id"": ""ITEM-205"", ""name"": ""Chole Bhature"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 383.46, ""subtotal"": 1150.38}]",1986.94,card,delivered
ORD-20260223-525884,2026-02-23T21:55:38.827975,REST-MUM-001,CUST-10336,dine_in,"[{""item_id"": ""ITEM-501"", ""name"": ""Gulab Jamun (2 pcs)"", ""category"": ""Dessert"", ""quantity"": 3, ""unit_price"": 97.12, ""subtotal"": 291.36}, {""item_id"": ""ITEM-302"", ""name"": ""Chicken Tikka Masala"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 488.5, ""subtotal"": 488.5}, {""item_id"": ""ITEM-603"", ""name"": ""Sweet Lassi"", ""category"": ""Beverage"", ""quantity"": 1, ""unit_price"": 151.17, ""subtotal"": 151.17}]",931.03,wallet,completed
ORD-20260223-989938,2026-02-23T22:10:19.827975,REST-DEL-002,CUST-10424,takeaway,"[{""item_id"": ""ITEM-104"", ""name"": ""Aloo Tikki Chaat"", ""category"": ""Starter"", ""quantity"": 1, ""unit_price"": 228.04, ""subtotal"": 228.04}, {""item_id"": ""ITEM-404"", ""name"": ""Tandoori Roti"", ""category"": ""Bread"", ""quantity"": 3, ""unit_price"": 62.66, ""subtotal"": 187.98}, {""item_id"": ""ITEM-501"", ""name"": ""Gulab Jamun (2 pcs)"", ""category"": ""Dessert"", ""quantity"": 1, ""unit_price"": 104.4, ""subtotal"": 104.4}]",520.42,card,completed
ORD-20260223-534223,2026-02-23T22:13:19.827975,REST-MUM-002,CUST-10270,takeaway,"[{""item_id"": ""ITEM-103"", ""name"": ""Chicken 65"", ""category"": ""Starter"", ""quantity"": 2, ""unit_price"": 398.83, ""subtotal"": 797.66}, {""item_id"": ""ITEM-305"", ""name"": ""Chicken Biryani"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 464.11, ""subtotal"": 928.22}, {""item_id"": ""ITEM-504"", ""name"": ""Gajar Halwa"", ""category"": ""Dessert"", ""quantity"": 2, ""unit_price"": 162.88, ""subtotal"": 325.76}]",2051.64,card,completed
ORD-20260223-583921,2026-02-23T22:14:56.827975,REST-DEL-001,CUST-10577,delivery,"[{""item_id"": ""ITEM-203"", ""name"": ""Palak Paneer"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 413.17, ""subtotal"": 826.34}]",826.34,wallet,delivered
ORD-20260223-777385,2026-02-23T22:25:47.827975,REST-BLR-001,CUST-10011,dine_in,"[{""item_id"": ""ITEM-504"", ""name"": ""Gajar Halwa"", ""category"": ""Dessert"", ""quantity"": 3, ""unit_price"": 164.89, ""subtotal"": 494.67}, {""item_id"": ""ITEM-303"", ""name"": ""Lamb Rogan Josh"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 642.26, ""subtotal"": 1926.78}]",2421.45,wallet,completed
ORD-20260223-922091,2026-02-23T22:55:09.827975,REST-MUM-001,CUST-10566,dine_in,"[{""item_id"": ""ITEM-204"", ""name"": ""Malai Kofta"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 456.63, ""subtotal"": 456.63}, {""item_id"": ""ITEM-501"", ""name"": ""Gulab Jamun (2 pcs)"", ""category"": ""Dessert"", ""quantity"": 2, ""unit_price"": 97.12, ""subtotal"": 194.24}]",650.87,cash,completed
ORD-20260224-389585,2026-02-24T10:33:47.827975,REST-MUM-001,CUST-10548,delivery,"[{""item_id"": ""ITEM-604"", ""name"": ""Fresh Lime Soda"", ""category"": ""Beverage"", ""quantity"": 3, ""unit_price"": 116.7, ""subtotal"": 350.1}, {""item_id"": ""ITEM-402"", ""name"": ""Garlic Naan"", ""category"": ""Bread"", ""quantity"": 2, ""unit_price"": 95.43, ""subtotal"": 190.86}]",540.96,cash,delivered
ORD-20260224-504368,2026-02-24T10:38:29.827975,REST-BLR-001,CUST-10467,dine_in,"[{""item_id"": ""ITEM-101"", ""name"": ""Samosa (2 pcs)"", ""category"": ""Starter"", ""quantity"": 2, ""unit_price"": 114.87, ""subtotal"": 229.74}, {""item_id"": ""ITEM-403"", ""name"": ""Butter Naan"", ""category"": ""Bread"", ""quantity"": 1, ""unit_price"": 93.49, ""subtotal"": 93.49}, {""item_id"": ""ITEM-401"", ""name"": ""Naan"", ""category"": ""Bread"", ""quantity"": 1, ""unit_price"": 76.28, ""subtotal"": 76.28}, {""item_id"": ""ITEM-604"", ""name"": ""Fresh Lime Soda"", ""category"": ""Beverage"", ""quantity"": 1, ""unit_price"": 122.78, ""subtotal"": 122.78}]",522.29,card,completed
ORD-20260224-247622,2026-02-24T10:40:39.827975,REST-MUM-002,CUST-10833,takeaway,"[{""item_id"": ""ITEM-204"", ""name"": ""Malai Kofta"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 443.77, ""subtotal"": 887.54}]",887.54,card,completed
ORD-20260224-197957,2026-02-24T10:50:56.827975,REST-DEL-002,CUST-10410,dine_in,"[{""item_id"": ""ITEM-101"", ""name"": ""Samosa (2 pcs)"", ""category"": ""Starter"", ""quantity"": 2, ""unit_price"": 121.12, ""subtotal"": 242.24}, {""item_id"": ""ITEM-201"", ""name"": ""Paneer Butter Masala"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 356.66, ""subtotal"": 356.66}, {""item_id"": ""ITEM-304"", ""name"": ""Fish Curry"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 561.26, ""subtotal"": 1683.78}]",2282.68,cash,completed
ORD-20260224-376567,2026-02-24T11:18:25.827975,REST-MUM-002,CUST-10993,delivery,"[{""item_id"": ""ITEM-105"", ""name"": ""Chicken Seekh Kebab"", ""category"": ""Starter"", ""quantity"": 3, ""unit_price"": 313.29, ""subtotal"": 939.87}, {""item_id"": ""ITEM-404"", ""name"": ""Tandoori Roti"", ""category"": ""Bread"", ""quantity"": 3, ""unit_price"": 62.49, ""subtotal"": 187.47}, {""item_id"": ""ITEM-302"", ""name"": ""Chicken Tikka Masala"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 512.12, ""subtotal"": 512.12}, {""item_id"": ""ITEM-503"", ""name"": ""Kulfi"", ""category"": ""Dessert"", ""quantity"": 2, ""unit_price"": 197.28, ""subtotal"": 394.56}, {""item_id"": ""ITEM-403"", ""name"": ""Butter Naan"", ""category"": ""Bread"", ""quantity"": 1, ""unit_price"": 86.79, ""subtotal"": 86.79}]",2120.81,wallet,delivered
ORD-20260224-229788,2026-02-24T11:35:34.827975,REST-BLR-001,CUST-10511,dine_in,"[{""item_id"": ""ITEM-504"", ""name"": ""Gajar Halwa"", ""category"": ""Dessert"", ""quantity"": 2, ""unit_price"": 164.89, ""subtotal"": 329.78}, {""item_id"": ""ITEM-301"", ""name"": ""Butter Chicken"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 500.09, ""subtotal"": 1500.27}, {""item_id"": ""ITEM-601"", ""name"": ""Masala Chai"", ""category"": ""Beverage"", ""quantity"": 1, ""unit_price"": 117.08, ""subtotal"": 117.08}]",1947.13,card,completed
