review_id,order_id,customer_id,restaurant_id,review_text,rating,review_timestamp
REV-001102,ORD-20260214-147056,CUST-10074,REST-BLR-001,Exceptional quality! Ordered Chicken Biryani and everything was delicious. The Chicken Biryani melted in my mouth. Perfect!,5,2026-02-20T18:40:20.930309
REV-001103,ORD-20260214-527465,CUST-10082,REST-BLR-001,Incredible meal! Fresh Lime Soda arrived hot and fresh. The Fresh Lime Soda was absolutely divine. Highly satisfied!,5,2026-02-20T18:54:00.930309
REV-001105,ORD-20260214-407249,CUST-10897,REST-BLR-001,It was okay. Fish Curry arrived lukewarm. Fish Curry tasted fine but could be better.,3,2026-02-20T19:28:12.930309
REV-001087,ORD-20260213-739170,CUST-10291,REST-BLR-001,Wow! Just wow! Butter Naan  Mango Lassi  Lamb Rogan Josh  Chicken 65  and Garlic Naan were all fantastic. Mango Lassi was particularly memorable. Can't wait to order again!,5,2026-02-20T19:30:49.930309
REV-001127,ORD-20260215-489394,CUST-10237,REST-MUM-001,Solid experience. Lamb Rogan Josh  Kulfi  and Vegetable Biryani were well-prepared. Vegetable Biryani had great flavor. Minor issues with packaging.,4,2026-02-20T19:40:16.930309
REV-001128,ORD-20260215-951991,CUST-10854,REST-DEL-002,Very satisfied! Chicken Tikka Masala  Aloo Tikki Chaat  and Kulfi were fresh and flavorful. Kulfi was the standout dish.,4,2026-02-20T19:51:24.930309
REV-001129,ORD-20260215-251612,CUST-10681,REST-MUM-001,Shocking! Palak Paneer and Rasmalai (2 pcs) bore no resemblance to the menu description. Palak Paneer was inedible. Refund demanded!,1,2026-02-20T20:21:10.930309
REV-001200,ORD-20260219-753562,CUST-10675,REST-DEL-002,Enjoyed the Paneer Tikka  Lamb Rogan Josh  Tandoori Roti  Gajar Halwa  and Chicken Seekh Kebab! Gajar Halwa was very good. Portion sizes were generous. Recommend!,4,2026-02-20T20:38:04.930309
REV-001131,ORD-20260215-292467,CUST-10957,REST-DEL-001,Wow! Just wow! Garlic Naan  Chicken Biryani  Butter Naan  and Jeera Rice were all fantastic. Jeera Rice was particularly memorable. Can't wait to order again!,5,2026-02-20T20:40:22.930309
REV-001108,ORD-20260214-722020,CUST-10529,REST-DEL-002,Absolutely amazing Butter Naan and Butter Chicken! The Butter Chicken was cooked to perfection. Fresh ingredients and authentic flavors. Highly recommend!,5,2026-02-20T21:10:01.930309
REV-001181,ORD-20260218-261211,CUST-10303,REST-DEL-002,Great food overall. Chole Bhature were tasty  especially the Chole Bhature. Would order again!,4,2026-02-20T21:34:58.930309
REV-001110,ORD-20260214-788513,CUST-10043,REST-DEL-002,Exceptional quality! Ordered Fish Curry and Palak Paneer and everything was delicious. The Palak Paneer melted in my mouth. Perfect!,5,2026-02-20T21:45:32.930309
REV-001166,ORD-20260217-549151,CUST-10780,REST-DEL-001,Best Indian food in UAE! Butter Chicken and Masala Chai were incredible. Butter Chicken had the perfect balance of spices. Five stars!,5,2026-02-20T22:13:44.930309
REV-001132,ORD-20260215-841410,CUST-10961,REST-DEL-001,Enjoyed the Butter Chicken  Aloo Tikki Chaat  and Vegetable Biryani! Aloo Tikki Chaat was very good. Portion sizes were generous. Recommend!,4,2026-02-20T22:20:20.930309
REV-001090,ORD-20260213-270350,CUST-10915,REST-BLR-001,Perfect in every way! Gajar Halwa and Butter Naan were all excellent. Gajar Halwa stood out with its rich  authentic taste.,5,2026-02-20T22:59:01.930309
REV-001170,ORD-20260218-382936,CUST-10220,REST-DEL-001,Absolutely amazing Garlic Naan  Dal Makhani  Palak Paneer  and Chicken Tikka Masala! The Palak Paneer was cooked to perfection. Fresh ingredients and authentic flavors. Highly recommend!,5,2026-02-21T10:25:45.930309
REV-001133,ORD-20260216-699635,CUST-10276,REST-BLR-001,It was okay. Vegetable Biryani  Paneer Butter Masala  Chicken Tikka Masala  and Gulab Jamun (2 pcs) arrived lukewarm. Paneer Butter Masala tasted fine but could be better.,3,2026-02-21T10:34:44.930309
REV-001155,ORD-20260217-705050,CUST-10290,REST-BLR-001,It was okay. Chicken Tikka Masala  Chicken Seekh Kebab  and Aloo Tikki Chaat arrived lukewarm. Aloo Tikki Chaat tasted fine but could be better.,3,2026-02-21T11:11:14.930309
REV-001135,ORD-20260216-549040,CUST-10040,REST-MUM-002,Outstanding experience! The Chicken 65 and Kulfi exceeded all expectations. Chicken 65 was the star of the meal. Will definitely order again!,5,2026-02-21T11:11:22.930309
REV-001156,ORD-20260217-732664,CUST-10450,REST-DEL-002,Mediocre. Butter Naan  Gulab Jamun (2 pcs)  Paneer Tikka  Paneer Butter Masala  and Chicken 65 were fine but forgettable. Chicken 65 didn't stand out.,3,2026-02-21T11:57:42.930309
REV-001095,ORD-20260214-100783,CUST-10049,REST-DEL-002,Pleasant meal! Samosa (2 pcs) arrived warm. Samosa (2 pcs) was tasty though not exceptional. Would order again.,4,2026-02-21T12:29:33.930309
REV-001206,ORD-20260220-352467,CUST-10937,REST-MUM-001,Shocking! Chicken Biryani  Gulab Jamun (2 pcs)  Chole Bhature  and Paneer Tikka bore no resemblance to the menu description. Chicken Biryani was inedible. Refund demanded!,1,2026-02-21T12:41:36.930309
REV-001096,ORD-20260214-903090,CUST-10560,REST-MUM-002,Enjoyed the Samosa (2 pcs)  Gulab Jamun (2 pcs)  and Chicken Biryani! Chicken Biryani was very good. Portion sizes were generous. Recommend!,4,2026-02-21T13:38:53.930309
REV-001118,ORD-20260215-375340,CUST-10095,REST-DEL-002,Below expectations. Chicken Biryani and Malai Kofta were underwhelming. Chicken Biryani was overcooked and dry.,2,2026-02-21T14:24:49.930309
REV-001140,ORD-20260216-603419,CUST-10081,REST-MUM-001,Good quality food. Samosa (2 pcs) and Gulab Jamun (2 pcs) were nicely done. Samosa (2 pcs) could have been slightly spicier but still good!,4,2026-02-21T14:51:17.930309
REV-001208,ORD-20260220-199979,CUST-10199,REST-BLR-001,Best Indian food in UAE! Tandoori Roti  Garlic Naan  Aloo Tikki Chaat  Dal Makhani  and Butter Naan were incredible. Garlic Naan had the perfect balance of spices. Five stars!,5,2026-02-21T14:53:41.930309
REV-001142,ORD-20260216-829910,CUST-10412,REST-DEL-001,Really good Paneer Tikka! The Paneer Tikka was delicious. Slight delay in delivery but food quality made up for it.,4,2026-02-21T15:30:32.930309
REV-001177,ORD-20260218-585906,CUST-10385,REST-BLR-001,It was okay. Tandoori Roti arrived lukewarm. Tandoori Roti tasted fine but could be better.,3,2026-02-21T17:43:00.930309
REV-001125,ORD-20260215-707630,CUST-10418,REST-DEL-001,Not bad  not great. Chole Bhature  Tandoori Roti  Chicken Seekh Kebab  and Fresh Lime Soda were edible. Tandoori Roti needed more seasoning.,3,2026-02-21T17:51:12.930309
REV-001126,ORD-20260215-627778,CUST-10505,REST-DEL-001,Best Indian food in UAE! Masala Chai  Lamb Rogan Josh  Naan  Chicken Seekh Kebab  and Garlic Naan were incredible. Chicken Seekh Kebab had the perfect balance of spices. Five stars!,5,2026-02-21T18:56:41.930309
REV-001164,ORD-20260217-905518,CUST-10409,REST-MUM-002,Absolutely horrible! Garlic Naan  Tandoori Roti  Lamb Rogan Josh  and Sweet Lassi arrived ice cold after 2 hour delay. Sweet Lassi was spoiled. Disgusting!,1,2026-02-21T20:09:44.930309
REV-001109,ORD-20260214-913703,CUST-10205,REST-DEL-002,Exceptional quality! Ordered Masala Chai and Samosa (2 pcs) and everything was delicious. The Masala Chai melted in my mouth. Perfect!,5,2026-02-21T21:18:54.930309
REV-001152,ORD-20260216-371168,CUST-10987,REST-MUM-001,Exceptional quality! Ordered Fish Curry  Malai Kofta  Chicken 65  and Gulab Jamun (2 pcs) and everything was delicious. The Fish Curry melted in my mouth. Perfect!,5,2026-02-21T21:25:22.930309
REV-001183,ORD-20260218-610498,CUST-10705,REST-MUM-002,Not bad  not great. Chicken Seekh Kebab  Butter Naan  and Gulab Jamun (2 pcs) were edible. Butter Naan needed more seasoning.,3,2026-02-21T22:16:05.930309
REV-001168,ORD-20260217-873232,CUST-10772,REST-MUM-001,Best Indian food in UAE! Garlic Naan  Lamb Rogan Josh  Naan  and Fish Curry were incredible. Fish Curry had the perfect balance of spices. Five stars!,5,2026-02-21T22:57:21.930309
REV-001169,ORD-20260218-647424,CUST-10693,REST-BLR-001,Expected better. Aloo Tikki Chaat and Vegetable Biryani were subpar. Aloo Tikki Chaat was too oily and greasy. Stomach upset followed.,2,2026-02-22T10:21:34.930309
REV-001171,ORD-20260218-507899,CUST-10592,REST-BLR-001,Great food overall. Chicken 65  Butter Chicken  Dal Makhani  and Naan were tasty  especially the Dal Makhani. Would order again!,4,2026-02-22T11:23:45.930309
REV-001172,ORD-20260218-823780,CUST-10998,REST-MUM-001,Perfect in every way! Aloo Tikki Chaat were all excellent. Aloo Tikki Chaat stood out with its rich  authentic taste.,5,2026-02-22T11:32:31.930309
REV-001137,ORD-20260216-770876,CUST-10325,REST-MUM-002,Good quality food. Masala Chai  Malai Kofta  Palak Paneer  and Lamb Rogan Josh were nicely done. Lamb Rogan Josh could have been slightly spicier but still good!,4,2026-02-22T11:41:43.930309
REV-001205,ORD-20260220-177897,CUST-10828,REST-BLR-001,Hands down the best Naan I've ever had! Naan  Mango Lassi  Gulab Jamun (2 pcs)  and Lamb Rogan Josh were all prepared beautifully. Fresh and flavorful!,5,2026-02-22T12:15:17.930309
REV-001219,ORD-20260221-365462,CUST-10790,REST-MUM-002,Great food overall. Lamb Rogan Josh  Masala Chai  Jeera Rice  Butter Chicken  and Gulab Jamun (2 pcs) were tasty  especially the Butter Chicken. Would order again!,4,2026-02-22T12:17:13.930309
REV-001115,ORD-20260215-355215,CUST-10196,REST-BLR-001,Absolutely amazing Mango Lassi  Chole Bhature  Aloo Tikki Chaat  Chicken 65  and Samosa (2 pcs)! The Aloo Tikki Chaat was cooked to perfection. Fresh ingredients and authentic flavors. Highly recommend!,5,2026-02-22T13:14:50.930309
REV-001117,ORD-20260215-580108,CUST-10726,REST-BLR-001,Pleasant meal! Aloo Tikki Chaat  Chole Bhature  and Chicken Tikka Masala arrived warm. Chole Bhature was tasty though not exceptional. Would order again.,4,2026-02-22T13:48:23.930309
REV-001157,ORD-20260217-915967,CUST-10361,REST-MUM-001,Wow! Just wow! Tandoori Roti  Naan  Rasmalai (2 pcs)  and Dal Makhani were all fantastic. Naan was particularly memorable. Can't wait to order again!,5,2026-02-22T14:23:52.930309
REV-001120,ORD-20260215-896608,CUST-10945,REST-BLR-001,Not bad  not great. Chicken Biryani were edible. Chicken Biryani needed more seasoning.,3,2026-02-22T14:52:27.930309
REV-001159,ORD-20260217-195316,CUST-10179,REST-MUM-001,Poor experience. Masala Chai and Fish Curry were disappointing. Fish Curry was burnt on the edges. Very unhappy.,2,2026-02-22T16:35:10.930309
REV-001123,ORD-20260215-250987,CUST-10968,REST-MUM-001,Exceptional quality! Ordered Malai Kofta  Kulfi  Aloo Tikki Chaat  and Masala Chai and everything was delicious. The Malai Kofta melted in my mouth. Perfect!,5,2026-02-22T16:57:59.930309
REV-001161,ORD-20260217-904007,CUST-10616,REST-BLR-001,Great food overall. Malai Kofta were tasty  especially the Malai Kofta. Would order again!,4,2026-02-22T17:29:25.930309
REV-001196,ORD-20260219-375947,CUST-10084,REST-MUM-002,Mixed feelings. Aloo Tikki Chaat  Dal Makhani  Chicken Seekh Kebab  and Paneer Tikka were acceptable. Aloo Tikki Chaat was decent but portion was small for the price.,3,2026-02-22T18:04:52.930309
REV-001210,ORD-20260220-216541,CUST-10566,REST-MUM-001,Not good. Butter Naan  Palak Paneer  and Butter Chicken arrived late and cold. Butter Chicken had barely any flavor. Poor quality.,2,2026-02-22T18:34:23.930309
REV-001147,ORD-20260216-138740,CUST-10923,REST-MUM-002,Absolutely amazing Jeera Rice  Tandoori Roti  Naan  and Kulfi! The Jeera Rice was cooked to perfection. Fresh ingredients and authentic flavors. Highly recommend!,5,2026-02-22T19:45:41.930309
REV-001149,ORD-20260216-296175,CUST-10044,REST-DEL-001,Not good. Tandoori Roti arrived late and cold. Tandoori Roti had barely any flavor. Poor quality.,2,2026-02-22T20:04:20.930309
REV-001151,ORD-20260216-233318,CUST-10666,REST-BLR-001,Wow! Just wow! Chicken Tikka Masala and Samosa (2 pcs) were all fantastic. Samosa (2 pcs) was particularly memorable. Can't wait to order again!,5,2026-02-22T20:59:41.930309
REV-001216,ORD-20260220-739819,CUST-10583,REST-MUM-002,Outstanding experience! The Lamb Rogan Josh and Tandoori Roti exceeded all expectations. Lamb Rogan Josh was the star of the meal. Will definitely order again!,5,2026-02-22T21:53:37.930309
REV-001182,ORD-20260218-927027,CUST-10111,REST-DEL-002,Poor experience. Lamb Rogan Josh  Garlic Naan  Aloo Tikki Chaat  Fish Curry  and Chicken Seekh Kebab were disappointing. Lamb Rogan Josh was burnt on the edges. Very unhappy.,2,2026-02-22T22:08:22.930309
REV-001240,ORD-20260222-725303,CUST-10072,REST-BLR-001,Not bad  not great. Chicken Tikka Masala  Aloo Tikki Chaat  Rasmalai (2 pcs)  Gajar Halwa  and Paneer Butter Masala were edible. Paneer Butter Masala needed more seasoning.,3,2026-02-23T10:45:31.930309
REV-001185,ORD-20260219-712972,CUST-10781,REST-MUM-001,Unsatisfactory. Paneer Tikka and Fish Curry were not fresh. Fish Curry tasted reheated. Won't order again.,2,2026-02-23T10:57:53.930309
REV-001136,ORD-20260216-579895,CUST-10015,REST-BLR-001,Outstanding experience! The Mango Lassi exceeded all expectations. Mango Lassi was the star of the meal. Will definitely order again!,5,2026-02-23T11:32:44.930309
REV-001173,ORD-20260218-673532,CUST-10615,REST-DEL-001,Perfect in every way! Lamb Rogan Josh  Masala Chai  Kulfi  and Chicken 65 were all excellent. Masala Chai stood out with its rich  authentic taste.,5,2026-02-23T13:02:05.930309
REV-001207,ORD-20260220-777974,CUST-10368,REST-MUM-002,Absolutely amazing Rasmalai (2 pcs)  Samosa (2 pcs)  Chole Bhature  and Gulab Jamun (2 pcs)! The Samosa (2 pcs) was cooked to perfection. Fresh ingredients and authentic flavors. Highly recommend!,5,2026-02-23T13:14:53.930309
REV-001191,ORD-20260219-577147,CUST-10175,REST-MUM-002,Disappointed with Paneer Butter Masala  Fresh Lime Soda  and Fish Curry. Paneer Butter Masala was cold when it arrived. Not worth the money.,2,2026-02-23T15:01:26.930309
REV-001222,ORD-20260221-453844,CUST-10163,REST-MUM-002,Average experience. Butter Chicken  Masala Chai  Sweet Lassi  and Chicken Seekh Kebab were fine but Masala Chai was a bit bland. Room for improvement.,3,2026-02-23T15:54:07.930309
REV-001248,ORD-20260222-664062,CUST-10455,REST-MUM-001,Good quality food. Dal Makhani  Fish Curry  Naan  and Paneer Butter Masala were nicely done. Paneer Butter Masala could have been slightly spicier but still good!,4,2026-02-23T16:11:28.930309
REV-001192,ORD-20260219-868324,CUST-10054,REST-DEL-001,It was okay. Butter Chicken and Butter Naan arrived lukewarm. Butter Naan tasted fine but could be better.,3,2026-02-23T16:20:44.930309
REV-001144,ORD-20260216-756987,CUST-10555,REST-MUM-001,Mediocre. Dal Makhani  Gulab Jamun (2 pcs)  and Chole Bhature were fine but forgettable. Chole Bhature didn't stand out.,3,2026-02-23T16:47:04.930309
REV-001145,ORD-20260216-162173,CUST-10612,REST-DEL-002,Terrible experience! Gajar Halwa  Fresh Lime Soda  and Chicken Seekh Kebab were all inedible. Fresh Lime Soda was completely burnt. Waste of money!,1,2026-02-23T17:19:59.930309
REV-001249,ORD-20260222-895744,CUST-10869,REST-DEL-002,Perfect in every way! Rasmalai (2 pcs) and Chicken 65 were all excellent. Chicken 65 stood out with its rich  authentic taste.,5,2026-02-23T17:35:10.930309
REV-001225,ORD-20260221-712910,CUST-10245,REST-DEL-002,Perfect in every way! Chole Bhature  Chicken Tikka Masala  Butter Chicken  and Tandoori Roti were all excellent. Tandoori Roti stood out with its rich  authentic taste.,5,2026-02-23T17:39:29.930309
REV-001251,ORD-20260222-965065,CUST-10847,REST-BLR-001,Absolutely amazing Mango Lassi  Fish Curry  Aloo Tikki Chaat  Masala Chai  and Paneer Tikka! The Mango Lassi was cooked to perfection. Fresh ingredients and authentic flavors. Highly recommend!,5,2026-02-23T18:37:12.930309
REV-001146,ORD-20260216-651475,CUST-10900,REST-MUM-002,Great food overall. Chicken 65  Sweet Lassi  Masala Chai  and Samosa (2 pcs) were tasty  especially the Sweet Lassi. Would order again!,4,2026-02-23T19:42:55.930309
REV-001199,ORD-20260219-367323,CUST-10360,REST-BLR-001,Shocking! Fish Curry  Chicken Biryani  Malai Kofta  Butter Chicken  and Fresh Lime Soda bore no resemblance to the menu description. Chicken Biryani was inedible. Refund demanded!,1,2026-02-23T19:53:35.930309
REV-001256,ORD-20260222-556863,CUST-10278,REST-MUM-002,Enjoyed the Tandoori Roti  Gulab Jamun (2 pcs)  Naan  and Sweet Lassi! Tandoori Roti was very good. Portion sizes were generous. Recommend!,4,2026-02-23T20:13:56.930309
REV-001234,ORD-20260221-857202,CUST-10662,REST-MUM-001,Very satisfied! Butter Naan  Mango Lassi  and Butter Chicken were fresh and flavorful. Mango Lassi was the standout dish.,4,2026-02-23T20:43:35.930309
REV-001259,ORD-20260222-816389,CUST-10570,REST-MUM-001,Hands down the best Mango Lassi I've ever had! Gulab Jamun (2 pcs)  Chicken Biryani  Chicken Seekh Kebab  Mango Lassi  and Naan were all prepared beautifully. Fresh and flavorful!,5,2026-02-23T20:55:13.930309
REV-001236,ORD-20260221-905248,CUST-10583,REST-BLR-001,Not good. Lamb Rogan Josh  Samosa (2 pcs)  Tandoori Roti  Naan  and Sweet Lassi arrived late and cold. Naan had barely any flavor. Poor quality.,2,2026-02-23T21:00:55.930309
REV-001165,ORD-20260217-725524,CUST-10370,REST-MUM-002,Great food overall. Paneer Butter Masala  Kulfi  Gulab Jamun (2 pcs)  and Chicken Tikka Masala were tasty  especially the Paneer Butter Masala. Would order again!,4,2026-02-23T21:11:09.930309
REV-001261,ORD-20260223-608499,CUST-10983,REST-MUM-001,Perfect in every way! Gulab Jamun (2 pcs)  Chicken Seekh Kebab  Dal Makhani  Chicken Biryani  and Lamb Rogan Josh were all excellent. Chicken Seekh Kebab stood out with its rich  authentic taste.,5,2026-02-24T10:01:57.930309
REV-001242,ORD-20260222-124903,CUST-10186,REST-DEL-001,Good quality food. Chicken 65 and Dal Makhani were nicely done. Chicken 65 could have been slightly spicier but still good!,4,2026-02-24T10:57:57.930309
REV-001204,ORD-20260220-228023,CUST-10743,REST-MUM-002,Absolutely amazing Paneer Butter Masala  Paneer Tikka  and Gulab Jamun (2 pcs)! The Gulab Jamun (2 pcs) was cooked to perfection. Fresh ingredients and authentic flavors. Highly recommend!,5,2026-02-24T11:08:37.930309
REV-001186,ORD-20260219-392351,CUST-10886,REST-DEL-001,Good quality food. Fish Curry were nicely done. Fish Curry could have been slightly spicier but still good!,4,2026-02-24T11:26:33.930309
REV-001158,ORD-20260217-539144,CUST-10745,REST-MUM-002,Hands down the best Jeera Rice I've ever had! Jeera Rice  Tandoori Roti  and Fresh Lime Soda were all prepared beautifully. Fresh and flavorful!,5,2026-02-24T14:30:07.930309
REV-001221,ORD-20260221-555986,CUST-10650,REST-BLR-001,Shocking! Paneer Tikka  Sweet Lassi  Vegetable Biryani  and Fresh Lime Soda bore no resemblance to the menu description. Sweet Lassi was inedible. Refund demanded!,1,2026-02-24T15:02:45.930309
REV-001250,ORD-20260222-965675,CUST-10115,REST-DEL-002,Best Indian food in UAE! Gulab Jamun (2 pcs)  Aloo Tikki Chaat  and Gajar Halwa were incredible. Gajar Halwa had the perfect balance of spices. Five stars!,5,2026-02-24T18:24:09.930309
REV-001229,ORD-20260221-752472,CUST-10346,REST-MUM-002,Mediocre. Naan  Palak Paneer  Kulfi  and Chicken Tikka Masala were fine but forgettable. Palak Paneer didn't stand out.,3,2026-02-24T18:37:52.930309
REV-001211,ORD-20260220-916332,CUST-10175,REST-DEL-002,Absolutely amazing Kulfi  Mango Lassi  Chicken Seekh Kebab  Chicken Tikka Masala  and Jeera Rice! The Mango Lassi was cooked to perfection. Fresh ingredients and authentic flavors. Highly recommend!,5,2026-02-24T18:52:18.930309
REV-001230,ORD-20260221-919269,CUST-10431,REST-MUM-002,Solid experience. Gulab Jamun (2 pcs) and Chicken Biryani were well-prepared. Chicken Biryani had great flavor. Minor issues with packaging.,4,2026-02-24T19:05:57.930309
REV-001213,ORD-20260220-903704,CUST-10975,REST-MUM-001,Below expectations. Paneer Butter Masala and Aloo Tikki Chaat were underwhelming. Paneer Butter Masala was overcooked and dry.,2,2026-02-24T20:17:38.930309
REV-001215,ORD-20260220-262522,CUST-10984,REST-DEL-001,Unsatisfactory. Chicken Tikka Masala were not fresh. Chicken Tikka Masala tasted reheated. Won't order again.,2,2026-02-24T21:30:08.930309
REV-001237,ORD-20260221-114007,CUST-10343,REST-MUM-002,Poor experience. Chole Bhature  Fish Curry  Samosa (2 pcs)  Kulfi  and Garlic Naan were disappointing. Garlic Naan was burnt on the edges. Very unhappy.,2,2026-02-24T21:41:46.930309
REV-001201,ORD-20260219-498344,CUST-10920,REST-MUM-002,Absolutely amazing Gajar Halwa and Butter Chicken! The Gajar Halwa was cooked to perfection. Fresh ingredients and authentic flavors. Highly recommend!,5,2026-02-24T21:44:49.930309
REV-001239,ORD-20260221-774843,CUST-10490,REST-MUM-002,Hands down the best Gajar Halwa I've ever had! Butter Naan  Gajar Halwa  and Chicken Seekh Kebab were all prepared beautifully. Fresh and flavorful!,5,2026-02-24T22:32:50.930309
REV-001184,ORD-20260219-418012,CUST-10710,REST-MUM-001,Absolutely amazing Lamb Rogan Josh  Chicken Seekh Kebab  Chicken Tikka Masala  and Aloo Tikki Chaat! The Aloo Tikki Chaat was cooked to perfection. Fresh ingredients and authentic flavors. Highly recommend!,5,2026-02-25T10:06:18.930309
REV-001218,ORD-20260221-408334,CUST-10146,REST-BLR-001,Really good Paneer Tikka and Gajar Halwa! The Gajar Halwa was delicious. Slight delay in delivery but food quality made up for it.,4,2026-02-25T12:11:36.930309
REV-001189,ORD-20260219-755951,CUST-10373,REST-DEL-001,Very satisfied! Naan  Jeera Rice  Chicken Seekh Kebab  and Chole Bhature were fresh and flavorful. Chicken Seekh Kebab was the standout dish.,4,2026-02-25T13:31:21.930309
REV-001220,ORD-20260221-377452,CUST-10302,REST-MUM-001,Best Indian food in UAE! Tandoori Roti and Dal Makhani were incredible. Tandoori Roti had the perfect balance of spices. Five stars!,5,2026-02-25T13:35:16.930309
REV-001228,ORD-20260221-211206,CUST-10864,REST-DEL-002,Really good Butter Chicken and Garlic Naan! The Butter Chicken was delicious. Slight delay in delivery but food quality made up for it.,4,2026-02-25T18:17:01.930309
REV-001178,ORD-20260218-315805,CUST-10411,REST-DEL-002,Not bad  not great. Aloo Tikki Chaat  Chicken 65  and Chole Bhature were edible. Aloo Tikki Chaat needed more seasoning.,3,2026-02-25T18:46:55.930309
REV-001255,ORD-20260222-165194,CUST-10965,REST-MUM-001,Wow! Just wow! Chicken Seekh Kebab were all fantastic. Chicken Seekh Kebab was particularly memorable. Can't wait to order again!,5,2026-02-25T19:16:54.930309
REV-001214,ORD-20260220-830328,CUST-10777,REST-MUM-002,Solid experience. Rasmalai (2 pcs)  Paneer Butter Masala  Garlic Naan  and Dal Makhani were well-prepared. Garlic Naan had great flavor. Minor issues with packaging.,4,2026-02-25T20:19:07.930309
REV-001180,ORD-20260218-383542,CUST-10288,REST-BLR-001,Good quality food. Chicken Tikka Masala were nicely done. Chicken Tikka Masala could have been slightly spicier but still good!,4,2026-02-25T20:32:47.930309
REV-001238,ORD-20260221-524595,CUST-10597,REST-DEL-002,Perfect in every way! Garlic Naan  Aloo Tikki Chaat  and Gajar Halwa were all excellent. Garlic Naan stood out with its rich  authentic taste.,5,2026-02-25T21:44:17.930309
REV-001287,ORD-20260224-501183,CUST-10348,REST-MUM-002,Absolutely amazing Chicken Tikka Masala  Rasmalai (2 pcs)  and Palak Paneer! The Chicken Tikka Masala was cooked to perfection. Fresh ingredients and authentic flavors. Highly recommend!,5,2026-02-25T22:04:23.930309
REV-001202,ORD-20260219-509834,CUST-10146,REST-BLR-001,Poor experience. Aloo Tikki Chaat and Chicken 65 were disappointing. Aloo Tikki Chaat was burnt on the edges. Very unhappy.,2,2026-02-25T22:53:41.930309
REV-001265,ORD-20260223-189780,CUST-10305,REST-BLR-001,Mixed feelings. Tandoori Roti were acceptable. Tandoori Roti was decent but portion was small for the price.,3,2026-02-26T12:36:17.930309
REV-001187,ORD-20260219-661431,CUST-10809,REST-DEL-001,Absolutely horrible! Butter Chicken  Naan  Sweet Lassi  Mango Lassi  and Kulfi arrived ice cold after 2 hour delay. Naan was spoiled. Disgusting!,1,2026-02-26T12:50:06.930309
REV-001292,ORD-20260225-781316,CUST-10157,REST-DEL-001,Absolutely amazing Butter Naan  Fresh Lime Soda  Mango Lassi  Garlic Naan  and Naan! The Naan was cooked to perfection. Fresh ingredients and authentic flavors. Highly recommend!,5,2026-02-26T13:00:54.930309
REV-001246,ORD-20260222-926527,CUST-10958,REST-DEL-001,Solid experience. Fish Curry  Palak Paneer  Samosa (2 pcs)  Naan  and Chicken Tikka Masala were well-prepared. Naan had great flavor. Minor issues with packaging.,4,2026-02-26T14:06:16.930309
REV-001296,ORD-20260225-827918,CUST-10619,REST-MUM-002,Mediocre. Sweet Lassi were fine but forgettable. Sweet Lassi didn't stand out.,3,2026-02-26T14:11:49.930309
REV-001209,ORD-20260220-832937,CUST-10779,REST-BLR-001,Not good. Chole Bhature  Chicken 65  and Chicken Seekh Kebab arrived late and cold. Chicken 65 had barely any flavor. Poor quality.,2,2026-02-26T15:07:24.930309
REV-001300,ORD-20260225-984493,CUST-10697,REST-DEL-001,Pleasant meal! Sweet Lassi  Chicken Biryani  Kulfi  and Masala Chai arrived warm. Kulfi was tasty though not exceptional. Would order again.,4,2026-02-26T16:00:51.930309
REV-001223,ORD-20260221-817494,CUST-10180,REST-BLR-001,Enjoyed the Mango Lassi and Gajar Halwa! Gajar Halwa was very good. Portion sizes were generous. Recommend!,4,2026-02-26T16:04:56.930309
REV-001267,ORD-20260223-536693,CUST-10499,REST-MUM-002,Wow! Just wow! Chicken Seekh Kebab  Dal Makhani  Gulab Jamun (2 pcs)  Sweet Lassi  and Fish Curry were all fantastic. Dal Makhani was particularly memorable. Can't wait to order again!,5,2026-02-26T16:45:25.930309
REV-001269,ORD-20260223-420849,CUST-10004,REST-BLR-001,Wow! Just wow! Chicken Tikka Masala  Tandoori Roti  Malai Kofta  and Fresh Lime Soda were all fantastic. Fresh Lime Soda was particularly memorable. Can't wait to order again!,5,2026-02-26T18:41:12.930309
REV-001253,ORD-20260222-281791,CUST-10815,REST-DEL-001,Hands down the best Chole Bhature I've ever had! Palak Paneer  Chole Bhature  and Naan were all prepared beautifully. Fresh and flavorful!,5,2026-02-26T18:55:20.930309
REV-001198,ORD-20260219-883344,CUST-10267,REST-MUM-002,Solid experience. Fish Curry  Chicken 65  Chicken Tikka Masala  Chicken Seekh Kebab  and Chicken Biryani were well-prepared. Chicken Biryani had great flavor. Minor issues with packaging.,4,2026-02-26T19:17:10.930309
REV-001233,ORD-20260221-727483,CUST-10553,REST-DEL-002,Expected better. Fresh Lime Soda were subpar. Fresh Lime Soda was too oily and greasy. Stomach upset followed.,2,2026-02-26T20:32:06.930309
REV-001235,ORD-20260221-906297,CUST-10310,REST-MUM-001,Absolutely amazing Chole Bhature! The Chole Bhature was cooked to perfection. Fresh ingredients and authentic flavors. Highly recommend!,5,2026-02-26T20:54:38.930309
REV-001286,ORD-20260224-927600,CUST-10234,REST-MUM-002,Incredible meal! Naan  Vegetable Biryani  Gulab Jamun (2 pcs)  and Palak Paneer arrived hot and fresh. The Palak Paneer was absolutely divine. Highly satisfied!,5,2026-02-26T21:49:52.930309
